invoice_id,anomaly_score,num_rules_triggered,validated_leakage,rule_contract_price_violation,rule_discount_violation,rule_usage_underbilled,rule_price_vs_customer_norm
INV7,-0.0242150561210872,1,False,False,False,True,False
INV7,-0.0242150561210872,1,False,False,False,True,False
INV7,-0.0242150561210872,1,False,False,False,True,False
INV7,-0.0242150561210872,1,False,False,False,True,False
INV7,-0.0242150561210872,1,False,False,False,True,False
INV7,-0.0234244612948341,1,False,False,False,True,False
INV7,-0.0234244612948341,1,False,False,False,True,False
INV7,-0.0234244612948341,1,False,False,False,True,False
INV7,-0.0234244612948341,1,False,False,False,True,False
INV7,-0.0234244612948341,1,False,False,False,True,False
INV7,-0.0191914436092166,1,False,False,False,True,False
INV7,-0.0191914436092166,1,False,False,False,True,False
INV7,-0.0191914436092166,1,False,False,False,True,False
INV7,-0.0191914436092166,1,False,False,False,True,False
INV7,-0.0191914436092166,1,False,False,False,True,False
INV7,-0.0053408057627621,1,False,False,False,True,False
INV7,-0.0053408057627621,1,False,False,False,True,False
INV7,-0.0053408057627621,1,False,False,False,True,False
INV7,-0.0053408057627621,1,False,False,False,True,False
INV7,-0.0053408057627621,1,False,False,False,True,False
INV22,-0.0129235519932578,1,False,False,False,False,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0121482261882031,1,False,False,False,False,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0079058805313235,1,False,False,False,False,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0017383819825254,1,False,False,False,False,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0011725116724756,1,False,False,False,False,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0129235519932578,1,False,False,False,False,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0121482261882031,1,False,False,False,False,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0079058805313235,1,False,False,False,False,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0017383819825254,1,False,False,False,False,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0011725116724756,1,False,False,False,False,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0129235519932578,1,False,False,False,False,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0121482261882031,1,False,False,False,False,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0079058805313235,1,False,False,False,False,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0017383819825254,1,False,False,False,False,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0011725116724756,1,False,False,False,False,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0129235519932578,1,False,False,False,False,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0121482261882031,1,False,False,False,False,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0079058805313235,1,False,False,False,False,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0017383819825254,1,False,False,False,False,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0011725116724756,1,False,False,False,False,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0129235519932578,1,False,False,False,False,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0121482261882031,1,False,False,False,False,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0079058805313235,1,False,False,False,False,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0017383819825254,1,False,False,False,False,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0011725116724756,1,False,False,False,False,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0129235519932578,1,False,False,False,False,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0121482261882031,1,False,False,False,False,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0079058805313235,1,False,False,False,False,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0017383819825254,1,False,False,False,False,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0011725116724756,1,False,False,False,False,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0129235519932578,1,False,False,False,False,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0129235519932578,2,True,False,False,True,True
INV22,-0.0121482261882031,1,False,False,False,False,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0121482261882031,2,True,False,False,True,True
INV22,-0.0079058805313235,1,False,False,False,False,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0079058805313235,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,1,False,False,False,False,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0024201058583279,2,True,False,False,True,True
INV22,-0.0017383819825254,1,False,False,False,False,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0017383819825254,2,True,False,False,True,True
INV22,-0.0011725116724756,1,False,False,False,False,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV22,-0.0011725116724756,2,True,False,False,True,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0065419278486619,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0041064963265131,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0029580205705288,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0266039086918975,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0199584337416121,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0158909205839972,1,False,False,False,False,True
INV43,-0.0123674461996888,1,False,False,False,False,True
