invoice_id,unit_price,quantity,discount_pct,price_gap_contract,discount_violation,off_contract,usage_gap,usage_ratio,usage_missing,cust_avg_unit_price,cust_avg_quantity,cust_avg_discount,unit_price_vs_cust_avg,invoice_month,invoice_dayofweek,invoice_age_days,pricing_missing
INV25,73.4,17,0,0.0,0,1,-6,1.5454545454545454,0,124.26048780487805,19.305986696230597,2.9490022172949004,-50.86048780487805,9,3,485,0
INV25,73.4,17,0,0.0,0,1,6,0.7391304347826086,0,124.26048780487805,19.305986696230597,2.9490022172949004,-50.86048780487805,9,3,485,0
INV25,73.4,17,0,0.0,0,1,6,0.7391304347826086,0,124.26048780487805,19.305986696230597,2.9490022172949004,-50.86048780487805,9,3,485,0
INV25,73.4,17,0,0.0,0,1,4,0.8095238095238095,0,124.26048780487805,19.305986696230597,2.9490022172949004,-50.86048780487805,9,3,485,0
INV26,179.93,17,0,0.0,0,1,0,1.0,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,0,1.0,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,2,0.8947368421052632,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,-2,1.1333333333333333,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,-3,1.2142857142857142,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,-3,1.2142857142857142,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,-4,1.3076923076923077,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,11,0.6071428571428571,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,7,0.7083333333333334,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV26,179.93,17,0,0.0,0,1,-2,1.1333333333333333,0,117.02963302752293,18.686238532110092,1.238532110091743,62.90036697247707,6,2,577,0
INV27,156.21,23,0,0.0,0,1,0,1.0,0,111.80610294117646,17.92401960784314,1.9730392156862746,44.403897058823546,9,3,485,0
INV27,156.21,23,0,0.0,0,1,3,0.8846153846153846,0,111.80610294117646,17.92401960784314,1.9730392156862746,44.403897058823546,9,3,485,0
INV27,156.21,23,0,0.0,0,1,-4,1.2105263157894737,0,111.80610294117646,17.92401960784314,1.9730392156862746,44.403897058823546,9,3,485,0
INV27,156.21,23,0,0.0,0,1,-4,1.2105263157894737,0,111.80610294117646,17.92401960784314,1.9730392156862746,44.403897058823546,9,3,485,0
INV27,156.21,23,0,0.0,0,1,0,1.0,0,111.80610294117646,17.92401960784314,1.9730392156862746,44.403897058823546,9,3,485,0
INV27,156.21,23,0,0.0,0,1,-3,1.15,0,111.80610294117646,17.92401960784314,1.9730392156862746,44.403897058823546,9,3,485,0
INV27,156.21,23,0,0.0,0,1,-3,1.15,0,111.80610294117646,17.92401960784314,1.9730392156862746,44.403897058823546,9,3,485,0
INV28,96.95,14,5,0.0,0,0,0,1.0,0,128.0503459119497,20.50943396226415,1.7452830188679245,-31.100345911949702,10,4,463,0
INV28,96.95,14,5,0.0,0,0,6,0.7,0,128.0503459119497,20.50943396226415,1.7452830188679245,-31.100345911949702,10,4,463,0
INV28,96.95,14,5,0.0,0,0,-1,1.0769230769230769,0,128.0503459119497,20.50943396226415,1.7452830188679245,-31.100345911949702,10,4,463,0
INV28,96.95,14,5,0.0,0,0,9,0.6086956521739131,0,128.0503459119497,20.50943396226415,1.7452830188679245,-31.100345911949702,10,4,463,0
INV28,96.95,14,5,0.0,0,0,10,0.5833333333333334,0,128.0503459119497,20.50943396226415,1.7452830188679245,-31.100345911949702,10,4,463,0
INV28,96.95,14,5,0.0,0,0,3,0.8235294117647058,0,128.0503459119497,20.50943396226415,1.7452830188679245,-31.100345911949702,10,4,463,0
INV29,73.4,15,0,0.0,0,1,0,1.0,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,7,0.6818181818181818,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,8,0.6521739130434783,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,8,0.6521739130434783,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,17,0.46875,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,0,1.0,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,6,0.7142857142857143,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,5,0.75,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
INV29,73.4,15,0,0.0,0,1,8,0.6521739130434783,0,117.65082004555808,19.874715261958997,1.0478359908883828,-44.25082004555807,10,4,477,0
